01043;01;Beynost;4528;25;104;5,88%;;;;112003,06;;2;17;58;0;0;0;0
44204;44;Thouar�-sur-Loire;8398;25;547;14,94%;;;;72229,76;72229,76;73;267;79;0;1;0;2
44211;44;La Turballe;4554;25;157;6,54%;;;;61893,66;;12;70;0;0;0;2;1
44215;44;Vertou;22307;25;770;7,88%;;;;328968;84988,17;41;327;62;0;1;2;4
45075;45;La Chapelle-Saint-Mesmin;9937;20;623;14,82%;;;;45596,88;45596,88;12;222;119;259;1;10;0
45089;45;Ch�cy;8585;20;284;8,45%;oui;80;;112016,38;5380,33;16;192;41;32;0;3;0
45169;45;Ingr�;8104;20;421;11,92%;;;;72566,7;72566,7;25;390;0;0;4;2;0
45232;45;Olivet;19807;20;1243;12,71%;;;;148918,98;148918,98;40;429;576;187;1;10;0
45235;45;Ormes;3628;20;177;12,01%;;;;51412,6;51412,6;0;167;7;3;0;0;0
45274;45;Saint-Denis-en-Val;7149;20;346;11,41%;oui;60;;64974,38;64974,38;1;275;54;16;0;0;0
45286;45;Saint-Jean-le-Blanc;8099;20;455;12,00%;;;;52512,93;52512,93;252;141;59;0;0;3;0
45298;45;Saint-Pryv�-Saint-Mesmin;5223;20;303;13,28%;;;;24965,01;24965,01;31;260;0;6;2;4;0
47031;47;Bo�;5458;20;276;11,95%;;;;39821;;44;68;19;140;0;3;0
47032;47;Bon-Encontre;6182;20;300;11,09%;;;;47796;;27;262;8;0;0;4;1
47100;47;Foulayronnes;5167;20;381;16,48%;;;;11097;;30;181;17;120;16;15;0
47145;47;Layrac;3532;20;141;8,87%;oui;7,69;;24216;;23;91;0;0;1;9;0
47157;47;Marmande;18458;20;1226;13,82%;oui;5;;96462;;36;314;45;646;8;45;18
47201;47;Le Passage;9380;20;729;16,09%;;;;32194;;86;245;81;314;1;9;3
47209;47;Pont-du-Casse;4269;20;240;13,39%;;;;22373;7518;28;182;35;0;0;1;0
47310;47;Tonneins;8888;20;472;11,23%;;;;65239;65239;8;230;44;97;16;64;12
49020;49;Beaucouz�;4889;20;314;15,51%;;;;21722,61;21722,61;12;115;26;21;0;2;0
49035;49;Bouchemaine;6459;20;406;15,26%;;;;19085,22;;19;90;44;0;0;6;0
49129;49;�couflant;3775;20;252;15,08%;;;;22669,72;;34;96;12;0;0;0;0
49193;49;Le May-sur-�vre;4007;20;259;16,14%;;;;11519,6;11519,6;3;15;0;0;0;3;0
49223;49;M�rs-Erign�;5370;20;383;15,85%;;;;13131;13131;37;161;3;3;0;3;0
49332;49;La S�guini�re;3940;20;105;6,68%;oui;200;;126018,9;;2;22;0;0;0;1;0
50002;50;Agneaux;4155;20;293;15,13%;;;;14710;;0;0;0;0;0;0;0
51242;51;Fagni�res;4474;20;235;12,50%;;;exon�r�e;;;29;62;8;0;0;0;0
53034;53;Bonchamp-l�s-Laval;5795;20;269;11,53%;;;;31749,55;31749,55;1;66;43;0;0;3;0
53054;53;Chang�;5573;20;261;11,52%;;;;42180,57;;12;110;20;0;1;4;0
53119;53;L' Huisserie;4161;20;224;13,25%;;;;15392,11;15392,11;0;129;0;0;0;2;0
53140;53;Louvern�;3991;20;171;10,28%;;;;24776,32;;9;34;48;0;1;1;0
53201;53;Saint-Berthevin;7307;20;632;19,82%;;;;1129,32;;1;99;78;0;4;4;0
56003;56;Arradon;5463;20;225;8,84%;;;;45993;;9;98;9;0;0;0;0
56008;56;Baden;4260;20;222;10,44%;;;;28671;14992;13;103;51;0;0;0;0
56036;56;Caudan;6806;20;347;12,48%;oui;0;;41779;41779;5;7;72;0;0;0;0
56053;56;Elven;5510;20;410;17,45%;;;;7273;;24;146;115;0;3;8;0
56078;56;Guidel;10279;20;419;8,48%;;;;80945;67671;25;126;73;0;0;0;0
56090;56;Inzinzac-Lochrist;6246;20;375;13,49%;;;;19886;;19;61;21;0;0;5;0
56101;56;Languidic;7409;20;271;8,28%;;;;56546;;14;56;0;0;0;4;0
56107;56;Larmor-Plage;8219;20;358;8,35%;;;;86826;86826;9;48;40;0;0;19;0
56118;56;Locmiqu�lic;4164;20;141;7,42%;;;;29526;29526;0;67;0;0;0;2;0
56158;56;Plescop;5091;20;339;12,87%;;;;26247;;16;148;51;0;0;0;0
56162;56;Ploemeur;17875;20;971;11,81%;;;;100196;83790;49;217;243;0;0;3;0
56164;56;Ploeren;6111;20;356;12,99%;;;;29594;29594;15;143;26;0;0;1;0
56166;56;Plouay;5336;20;241;9,68%;;;;36825;;0;0;87;0;0;0;0
56185;56;Qu�ven;8666;20;355;9,82%;;;;51548;51548;9;56;12;0;0;1;0
56193;56;Riantec;5175;20;134;5,46%;;;;45432;45432;29;29;24;0;0;3;0
56206;56;Saint-Av�;10630;20;739;16,08%;;;exon�r�e;;;50;254;61;0;0;7;0
56231;56;Saint-Nolff;3689;20;162;10,49%;oui;0;;17455;17455;34;72;0;0;0;0;0
56243;56;S�n�;8781;20;530;12,27%;;;;51178;;25;197;25;0;0;2;0
56248;56;Surzur;3927;20;119;6,79%;;;;26881;26881;5;64;16;0;0;1;0
56251;56;Theix (Theix-Noyalo);6881;20;389;12,95%;;;;39300;9871;21;265;14;0;0;0;0
57012;57;Algrange;6381;20;454;15,60%;;;;15338,61;15338,61;0;51;0;1;2;26;18
57143;57;Clouange;3834;20;256;14,20%;;;;12116,87;12116,87;2;22;0;0;2;7;20
57306;57;Hayange;15754;20;1300;18,62%;;;exon�r�e;;;13;88;7;0;1;55;5
57412;57;Longeville-l�s-Metz;3896;20;270;12,62%;;;;27251,45;26788,34;1;4;12;0;0;5;11
57447;57;Marly;9829;20;671;16,41%;;;;26242,85;26242,85;2;64;17;0;0;4;2
57474;57;Mondelange;5999;20;315;11,83%;;;;52880,74;8380,74;5;22;15;0;0;1;38
57491;57;Moyeuvre-Grande;7973;20;517;15,23%;;;;16026,83;16026,83;7;24;0;0;8;33;4
57508;57;Nilvange;4896;20;266;11,49%;;;;41093,68;34595,94;3;6;0;1;4;72;7
57591;57;Rombas;9975;20;790;18,15%;;;exon�r�e;;;2;18;15;0;3;38;62
57647;57;Ser�mange-Erzange;4244;20;307;16,40%;;;;18600,18;18600,18;0;18;1;0;0;8;3
57757;57;Yutz;15776;20;1362;18,85%;;;exon�r�e;;;53;309;0;0;0;19;20
59043;59;Bailleul;14564;25;1207;19,63%;;;exon�r�e;;;12;66;0;0;4;4;0
59044;59;Baisieux;4571;25;197;10,78%;oui;100;;69139,32;69139,32;12;93;5;0;0;0;0
59052;59;Bauvin;5288;20;365;17,31%;;;exon�r�e;;;8;156;7;0;0;0;0
59090;59;Bondues;9828;25;476;12,64%;;;;88867,64;;47;114;35;0;1;0;0
59092;59;Bouchain;3995;20;298;17,27%;;;;10398,2;10398,2;2;69;60;0;0;1;0
59098;59;Bousbecque;4706;25;290;15,77%;oui;0;;33287,61;33287,61;15;124;0;0;0;0;0
59143;59;La Chapelle-d'Armenti�res;8390;25;642;19,94%;;;;24487,13;24487,13;19;181;0;0;1;0;0
59163;59;Croix;20664;25;2120;22,11%;;;exon�r�e;;;50;158;11;0;21;4;0
59202;59;Erquinghem-Lys;4734;25;337;16,67%;;;;22765,29;22765,29;24;125;17;0;0;0;0
59212;59;Estaires;5935;20;365;14,41%;;;;19455,5;;11;60;0;0;2;0;0
59220;59;Faches-Thumesnil;17476;25;1152;16,11%;;;exon�r�e;;;18;140;49;0;33;1;0
59239;59;Flines-lez-Raches;5495;20;157;7,23%;;;;33251,69;33251,69;0;20;0;0;0;0;0
59268;59;La Gorgue;5923;20;338;15,11%;;;;29952,31;29952,31;1;214;0;0;2;2;0
59278;59;Hallennes-lez-Haubourdin;3975;25;155;9,62%;;;;32050,58;32050,58;20;58;45;0;0;1;0
59279;59;Halluin;20770;25;2017;24,65%;;;exon�r�e;;;69;453;58;0;5;7;0
59284;59;Hasnon;3839;20;142;9,56%;;;;22637,18;22637,18;0;36;6;0;3;0;0
59295;59;Hazebrouck;21866;25;1649;18,05%;;;exon�r�e;;;21;85;145;0;1;2;0
59301;59;Hergnies;4335;20;131;7,91%;;;;19740,6;19740,6;6;80;0;0;0;1;0
59317;59;Houplines;7791;25;462;15,07%;oui;0;;39123,24;15859,24;3;78;0;0;8;5;0
59328;59;Lambersart;28435;25;2127;17,34%;;;exon�r�e;;;9;421;158;0;6;1;0
59339;59;Leers;9400;25;653;16,74%;;;;58135,07;58135,07;6;216;15;0;0;0;0
59343;59;Lesquin;6690;25;601;19,23%;;;;51541,34;20541,34;31;206;31;0;0;0;0
59352;59;Linselles;8104;25;671;20,01%;;;;27816,81;27816,81;23;127;33;0;1;0;0
59367;59;Lys-lez-Lannoy;13317;25;1350;24,20%;;;exon�r�e;;;28;176;45;0;6;1;0
59369;59;Maing;4047;20;192;11,78%;;;;15695,91;15695,91;0;18;0;0;4;1;0
59378;59;Marcq-en-Baroeul;39600;25;3125;18,47%;;;exon�r�e;;;37;244;290;0;7;28;0
59386;59;Marquette-lez-Lille;10226;25;945;23,20%;;;exon�r�e;;;2;53;62;0;5;1;0
59400;59;Merville;9465;20;629;16,47%;;;;30261,62;27391,22;9;102;0;0;5;3;0
59421;59;Mouvaux;13628;25;773;13,81%;;;;91071,29;;33;290;20;0;4;1;0
59426;59;Neuville-en-Ferrain;10280;25;528;13,10%;;;;99119,7;99119,7;15;183;10;0;0;0;0
59428;59;Neuville-Saint-R�my;3810;20;306;18,78%;;;;1758,6;;23;95;0;0;0;2;0
59431;59;Nieppe;7412;25;688;22,80%;;;;10447,45;10447,45;20;46;20;14;0;1;0
59457;59;P�renchies;8289;25;567;17,62%;;;;34790,36;34790,36;2;61;39;0;1;0;0
59459;59;Petite-For�t;4892;20;358;18,68%;;;;8478,95;8478,95;3;39;10;0;1;2;0
59477;59;Provin;4183;20;231;14,43%;oui;0;;6121,11;6121,11;11;65;0;0;0;4;0
59482;59;Quesnoy-sur-De�le;6969;25;448;17,53%;;;;23905,68;18140,8;2;66;5;0;1;0;0
59489;59;Raimbeaucourt;4091;20;293;17,91%;;;;3231,97;;6;5;5;0;0;0;0
59504;59;Roeulx;3775;20;242;16,97%;;;;6072,76;6072,76;3;46;0;0;2;6;0
59508;59;Roncq;13366;25;920;17,45%;;;exon�r�e;;;12;187;28;0;0;0;0
59524;59;Sainghin-en-Weppes;5554;25;187;8,57%;;;;38374,93;38374,93;1;69;0;0;0;0;0
59527;59;Saint-Andr�-lez-Lille;11246;25;1220;22,72%;;;exon�r�e;;;45;216;92;0;0;0;0
59553;59;Santes;5697;25;200;8,96%;;;;50454,57;50454,57;13;69;14;0;0;0;0
59566;59;Sequedin;4314;25;94;6,03%;oui;50;;95817,16;95817,16;7;30;20;0;0;0;0
59580;59;Steenvoorde;4030;25;97;5,50%;;;exon�r�e;;;1;31;0;0;0;0;0
59592;59;Thumeries;3945;20;142;9,20%;;;;17249,25;17249,25;10;67;0;0;0;0;0
59598;59;Toufflers;3990;25;283;18,21%;;;;13593,64;;0;100;0;0;0;0;0
59636;59;Wambrechies;9665;25;807;19,50%;;;;34808,29;34808,29;14;29;145;0;0;0;0
59646;59;Wasquehal;20536;25;1990;22,92%;;;;43837,26;43837,26;22;119;50;0;0;0;0
59653;59;Wavrin;7626;25;590;18,90%;;;;25158,89;25158,89;8;52;0;0;0;0;0
60338;60;Lacroix-Saint-Ouen;4368;20;172;9,22%;;;;36525,72;36525,72;0;38;1;0;0;1;0
60342;60;Laigneville;4247;20;283;16,71%;;;;8718,64;8718,64;2;94;0;0;0;0;0
60670;60;Verneuil-en-Halatte;4676;20;215;11,53%;;;;37920;37920;0;105;56;0;0;0;0
61397;61;Saint-Germain-du-Corb�is;3874;20;288;16,62%;;;;6487;;0;50;2;0;0;1;0
62033;62;Annay;4237;20;321;18,68%;;;;2269,3;;14;129;0;0;0;0;0
62035;62;Annezin;5830;20;238;9,75%;;;;38417,5;;13;50;0;0;3;6;2
62126;62;Beuvry;9097;20;746;18,91%;;;;5490,67;5490,67;20;173;19;0;0;9;1
62132;62;Billy-Berclau;4478;20;197;10,76%;;;;55359,33;25977,38;4;54;55;0;0;2;0
62173;62;Brebi�res;4866;20;309;15,48%;;;;15147;15147;3;104;8;0;2;2;0
62244;62;Coulogne;5534;20;276;11,76%;;;;21893,92;;13;25;31;0;0;1;0
62263;62;Dainville;5825;20;311;13,81%;;;;22324,79;18739,07;4;48;34;0;0;1;2
62276;62;Douvrin;5023;20;335;16,25%;;;;17304,98;17304,98;4;93;10;0;8;6;7
62473;62;Isbergues;9119;20;609;15,57%;;;;42530,32;42530,32;16;1;7;0;2;31;5
62491;62;Laventie;4924;20;131;6,80%;;;;29220,16;29220,16;0;20;0;0;0;1;0
62502;62;Lestrem;4329;20;56;3,36%;;;;71388,44;;0;0;1;0;2;0;0
62548;62;Marck;10175;20;536;13,85%;;;;4931,08;4931,08;19;147;0;0;2;1;0
62604;62;Neufch�tel-Hardelot;3749;20;247;14,33%;;;;17465,82;;2;60;7;0;2;1;0
62736;62;Sailly-sur-la-Lys;4037;20;129;8,51%;;;;25595,4;25595,4;3;27;0;0;0;0;0
62755;62;Saint-L�onard;3616;20;168;12,17%;;;;16941,96;;0;74;0;0;0;0;1
62861;62;Vimy;4252;20;218;12,04%;;;;16786,08;16786,08;0;0;0;0;0;3;0
62863;62;Violaines;3671;20;231;16,11%;;;;11392,7;;0;149;0;0;0;6;0
62865;62;Vitry-en-Artois;4600;20;284;14,99%;;;;9432,9;9432,9;2;75;24;0;1;1;3
63014;63;Aubi�re;9536;20;816;17,64%;;;;22996,9;;30;157;112;5;0;9;0
63032;63;Beaumont;10933;20;870;15,53%;;;exon�r�e;;;39;225;127;0;0;10;0
63042;63;Blanzat;3778;20;260;16,00%;;;;9123,65;9124;4;138;39;0;0;2;0
63063;63;C�bazat;7407;20;444;12,99%;;;;56095;56095;38;158;0;0;0;2;0
63069;63;Le Cendre;4906;20;416;18,71%;;;;4526;4526;19;117;8;2;0;1;0
63070;63;Ceyrat;5667;20;305;10,87%;;;;43310;43310;21;144;17;0;0;4;0
63075;63;Chamali�res;17480;20;748;7,23%;;;;287623;126504;27;309;182;51;0;14;0
63284;63;Pont-du-Ch�teau;10541;20;543;11,73%;;;;64585,28;64585;18;159;0;0;0;1;0
63307;63;Romagnat;8013;20;514;14,38%;;;;32235,55;;2;40;0;0;0;8;0
63308;63;Royat;4590;20;281;11,10%;;;;53632,46;53632;7;39;7;0;0;18;0
64024;64;Anglet;39223;25;2665;13,29%;;;;462602,96;;100;610;386;0;0;3;2
64065;64;Ascain;4156;25;131;6,71%;;;;56309,61;;10;87;4;0;0;0;0
64122;64;Biarritz;25330;25;1349;8,91%;;;;538526,52;;30;178;54;0;0;9;1
64125;64;Bidart;6513;25;454;13,12%;;;;96395,94;;17;156;156;0;0;0;0
64140;64;Boucau;7782;25;591;15,51%;;;;75001,36;75001,36;14;102;65;20;0;3;4
64189;64;Ciboure;6855;25;379;10,39%;oui;34,48;;113788,57;96748,78;23;91;41;0;0;0;0
64260;64;Hendaye;16759;25;1178;14,23%;;;;150756,92;;37;228;37;0;1;8;0
64405;64;Morla�s;4168;20;233;13,26%;;;;21435,88;;6;61;0;0;0;0;0
64407;64;Mouguerre;4741;25;184;9,02%;;;;64012;25959,28;21;84;13;0;1;3;0
64483;64;Saint-Jean-de-Luz;12994;25;1469;18,48%;;;;113493,8;;139;314;45;0;0;5;0
64495;64;Saint-P�e-sur-Nivelle;5954;25;181;6,58%;;;;67983,63;;15;64;18;0;0;0;0
64496;64;Saint-Pierre-d'Irube;4605;25;278;12,48%;;;;36568,53;;18;110;11;0;0;0;0
64519;64;Serres-Castet;3856;20;193;11,49%;;;;45385,34;;11;52;13;0;0;0;0
64545;64;Urrugne;9218;25;426;9,78%;;;;119817,36;;11;150;51;0;0;0;0
64547;64;Ustaritz;6294;25;332;11,11%;;;;52032,7;33171,52;14;44;60;0;0;0;22
66017;66;Le Barcar�s;4080;20;27;0,88%;oui;20;;86630,64;58453,74;0;0;0;0;0;0;0
66021;66;Bompas;7129;20;384;13,02%;;;;20472,14;;41;140;3;8;8;1;0
66028;66;Cabestany;9399;20;616;14,36%;;;;47127,69;47127,69;52;175;6;0;0;2;35
66037;66;Canet-en-Roussillon;12602;20;531;6,97%;oui;100;;336924,64;166924,64;12;32;0;0;0;2;0
66038;66;Canoh�s;4875;20;211;8,27%;;;;35375,19;;51;126;25;0;1;2;0
66136;66;Perpignan;120489;20;11129;18,78%;;;exon�r�e;;;835;1094;275;328;39;563;71
66141;66;Pia;7955;20;270;8,49%;;;;45582,93;45582,93;34;117;2;25;2;2;0
66144;66;Pollestres;4590;20;251;12,68%;;;;15981,12;;27;115;6;0;0;9;0
66164;66;Rivesaltes;8201;20;478;12,36%;oui;41,67;;77229,49;77229,49;27;85;8;0;5;13;0
66172;66;Saint-Est�ve;11362;20;650;12,44%;oui;11,32;;63209,89;63209,89;81;277;58;0;2;1;0
66180;66;Saint-Laurent-de-la-Salanque;9433;20;387;8,16%;oui;0;;56947,99;56947,99;53;142;5;0;2;1;40
66182;66;Sainte-Marie;4687;20;99;3,98%;oui;0;;40353,94;40353,94;2;7;0;0;0;0;0
66189;66;Saleilles;4680;20;232;10,05%;;;;28376,56;;30;72;13;0;0;0;32
66195;66;Le Soler;7221;20;236;7,56%;;;;46535,5;;30;128;0;1;3;0;0
66213;66;Toulouges;6398;20;391;13,19%;;;;25665,41;;40;151;0;10;0;8;0
66227;66;Villeneuve-de-la-Raho;3828;20;170;9,75%;;;;20238,61;20238,61;26;60;0;0;2;3;0
67046;67;Bischwiller;12643;20;870;18,50%;;;exon�r�e;;;24;260;128;0;22;8;0
67118;67;Eckbolsheim;6619;25;269;8,68%;oui;40;;147345,87;147345,87;9;111;7;0;0;0;0
67131;67;Eschau;4738;25;95;4,46%;;;;88147,27;;7;83;0;0;4;1;0
67137;67;Fegersheim;5443;25;210;9,57%;;;;93054,78;93054,78;100;0;7;0;3;0;0
67152;67;Geispolsheim;7124;25;320;10,95%;;;;98379,5;98379,5;12;89;12;0;4;0;0
67180;67;Haguenau;34406;20;2022;12,98%;;;;209451,59;;101;308;289;0;26;3;0
67204;67;Hoenheim;11031;25;884;17,87%;;;exon�r�e;;;30;213;81;0;1;14;0
67218;67;Illkirch-Graffenstaden;26379;25;2937;23,05%;;;exon�r�e;;;88;324;109;0;5;15;0
67267;67;Lingolsheim;16941;25;1703;21,00%;;;exon�r�e;;;81;445;44;0;0;11;0
67309;67;Mundolsheim;4878;25;115;5,56%;;;;101794,44;;29;23;15;0;0;2;0
67343;67;Oberhausbergen;4818;25;420;18,74%;;;;32725;32725;17;117;214;0;0;1;0
67365;67;Ostwald;11682;25;1006;19,96%;;;exon�r�e;;;21;324;32;0;0;15;0
67378;67;Plobsheim;4110;25;127;7,11%;;;;51394,09;;25;76;34;0;0;3;0
67389;67;Reichstett;4404;25;220;11,20%;oui;20;;74594,38;74594,38;11;34;0;0;0;1;0
67458;67;Schweighouse-sur-Moder;4911;20;248;11,84%;oui;0;;42613,2;;8;70;12;0;0;0;0
67471;67;Souffelweyersheim;7549;25;346;10,30%;;;;94838,41;;24;177;58;0;0;17;0
67506;67;Vendenheim;5548;25;159;6,94%;oui;20;;120409,42;120409,42;3;91;1;0;0;4;0
67519;67;La Wantzenau;5773;25;58;2,38%;oui;0;;127836,5;125203,1;0;42;3;0;0;2;0
67551;67;Wolfisheim;3984;25;203;11,18%;;;;46545;46545;8;60;19;0;0;17;0
68021;68;Bartenheim;3806;20;39;2,33%;;;;52536,67;52536,67;0;39;0;0;0;0;0
68042;68;Blotzheim;4268;20;87;4,47%;oui;100;;212996,5;147996,5;0;87;0;0;0;0;0
68043;68;Bollwiller;3695;20;197;12,29%;oui;0;;15710,43;15710,43;5;135;21;36;0;0;0
68056;68;Brunstatt (Brunstatt-Didenheim);6114;20;355;11,71%;;;;46748,19;46748,19;24;268;39;24;0;0;0
68118;68;Habsheim;4944;20;200;9,35%;oui;0;;51028,52;;30;106;19;45;0;0;0
68145;68;Horbourg-Wihr;5243;20;150;5,75%;;;;64545,77;;55;87;6;0;0;2;0
68154;68;Illzach;14812;20;1114;18,02%;;;exon�r�e;;;41;647;0;422;0;4;0
68155;68;Ingersheim;4621;20;383;18,46%;;;;5964,38;5964,38;102;146;13;114;0;8;0
68163;68;Kembs;4855;20;115;5,44%;;;;55954,18;55954,18;9;52;54;0;0;0;0
68166;68;Kingersheim;12954;20;906;15,87%;;;exon�r�e;;;107;454;169;170;0;6;0
68195;68;Lutterbach;6192;20;507;18,41%;;;;6426,75;;17;287;25;172;0;6;0
68218;68;Morschwiller-le-Bas;3527;20;126;8,42%;;;;28753,75;28753,75;0;90;36;0;0;0;0
68270;68;Richwiller;3516;20;124;7,91%;;;;34462,5;;4;64;12;44;0;0;0
68271;68;Riedisheim;12012;20;871;14,65%;;;;53584,91;;21;682;19;147;0;2;0
68278;68;Rixheim;13632;20;794;12,90%;oui;0;;99978,35;13979,35;44;592;75;78;0;5;0
68300;68;Sausheim;5454;20;346;15,01%;;;;55867,3;;13;191;0;141;0;1;0
68321;68;Staffelfelden;3727;20;255;16,17%;;;;7219,14;;12;167;4;72;0;0;0
68338;68;Turckheim;3723;20;186;10,17%;oui;25;;47720,15;;17;52;0;112;0;5;0
68349;68;Village-Neuf;3853;20;110;6,16%;;;;79938,63;;0;108;0;0;0;2;0
68374;68;Wintzenheim;7592;20;439;12,93%;oui;29;;52889,22;52889,21;0;265;13;161;0;0;0
69009;69;Anse;6450;25;519;19,43%;;;;25034,2;;18;150;74;0;0;1;0
69027;69;Brignais;11390;25;975;20,59%;;;;55752,32;55752,32;9;55;38;0;0;1;0
69028;69;Brindas;5651;25;181;8,01%;;;;63361,56;63361,56;10;70;19;0;0;10;0
69034;69;Caluire-et-Cuire;42038;25;3640;17,90%;;;;330085,19;80584,48;59;198;321;112;17;25;0
69040;69;Champagne-au-Mont-d'Or;5254;25;494;18,92%;oui;69,05;;77039,36;37963,36;15;116;59;0;0;0;0
69043;69;Chaponost;7963;25;428;12,38%;;;;109457,8;;21;168;13;0;1;8;0
69044;69;Charbonni�res-les-Bains;4851;25;215;9,95%;oui;400;;368948,24;313078,88;10;76;14;22;0;3;0
69046;69;Charly;4470;25;64;3,74%;oui;100;;146086,4;140827,4;4;48;6;0;0;0;0
69052;69;Chazay-d'Azergues;3943;25;70;4,23%;oui;88,57;;103765,34;103765,34;0;0;1;0;0;0;0
69063;69;Collonges-au-Mont-d'Or;3860;25;127;7,33%;oui;30,77;;111631,58;70896,31;10;42;67;1;2;1;0
69064;69;Condrieu;3856;20;310;18,30%;;;;3630,2;;6;66;0;5;5;0;0
69069;69;Craponne;10165;25;775;16,25%;;;;103870,53;;29;215;158;20;0;11;0
69072;69;Dardilly;8519;25;599;17,87%;oui;64,2;;113579,41;;5;237;39;0;2;1;0
69081;69;�cully;17742;25;1544;19,74%;;;;109806,87;;13;111;70;0;1;1;0
69088;69;Fontaines-sur-Sa�ne;6295;25;690;21,89%;;;;19404,98;19404,98;21;173;0;0;2;2;0
69089;69;Francheville;13599;25;1017;18,22%;;;;85409,1;;37;278;192;29;0;6;0
69094;69;Gr�zieu-la-Varenne;5227;25;260;11,24%;;;;52132,92;52132,92;12;89;70;11;0;3;0
69100;69;Irigny;8250;25;683;20,10%;;;;54874,62;54874,62;11;31;32;0;0;0;0
69112;69;Lentilly;5317;25;174;8,29%;;;;71445,5;71445,5;13;91;3;4;0;2;0
69115;69;Limas;4549;20;378;19,96%;;;;;;16;70;12;1;0;1;0
69123;69;Lyon;496343;25;52218;19,77%;;;exon�r�e;;;1875;5427;3014;779;94;301;0
69127;69;Marcy-l'�toile;3503;25;299;19,39%;;;;37590,6;12059,36;2;13;148;27;0;0;0
69133;69;Millery;3686;25;87;5,03%;;;;75499,8;75499,8;8;53;16;0;0;0;0
69142;69;La Mulati�re;6653;25;682;21,47%;;;;25771,2;;0;48;0;1;4;9;0
69149;69;Oullins;25896;25;2364;18,08%;;;exon�r�e;;;29;154;200;12;24;21;0
69152;69;Pierre-B�nite;10071;25;1080;24,63%;;;exon�r�e;;;25;72;40;0;2;8;0
69176;69;Soucieu-en-Jarrest;4055;25;114;6,96%;;;;40202,6;;11;52;20;7;0;0;0
69191;69;Saint-Cyr-au-Mont-d'Or;5480;25;225;10,31%;;;;75724,8;;13;75;4;50;0;1;0
69194;69;Saint-Didier-au-Mont-d'Or;6403;25;103;3,94%;;;;130146,5;112556,18;6;30;13;0;0;0;0
69202;69;Sainte-Foy-l�s-Lyon;21707;25;1176;12,22%;;;;264872,11;165470,41;34;241;104;3;0;1;0
69204;69;Saint-Genis-Laval;20632;25;1530;17,03%;;;;178778,6;137063,06;64;299;406;14;2;1;0
69205;69;Saint-Genis-les-Olli�res;4563;25;211;10,89%;;;;55793,01;40100,51;5;97;0;4;0;0;0
